Timestamp  | Machine 0 (5 ticks/s)  | Machine 1 (2 ticks/s)  | Machine 2 (3 ticks/s) 
-------------------------------------------------------------------------------------------
01:33:59   | 0                      | 1                      | 0                     
01:34:00   |                        | 1                      | 0                     
01:34:01   |                        | 1                      | 0                     
01:34:02   |                        | 2                      | 0                     
01:34:03   |                        | 0                      | 1                     
01:34:04   |                        | 1                      | 2                     
01:34:05   |                        | 0                      | 3                     
01:34:06   |                        | 0                      | 1                     
01:34:07   |                        | 2                      | 2                     
01:34:08   |                        | 0                      | 2                     
01:34:09   |                        | 0                      | 3                     
01:34:10   |                        | 1                      | 4                     
01:34:11   |                        | 3                      | 4                     
01:34:12   |                        | 2                      | 4                     
01:34:13   |                        | 2                      | 1                     
01:34:14   |                        | 2                      | 0                     
01:34:15   | 0                      | 5                      |                       
01:34:16   | 0                      | 6                      | 0                     
01:34:17   | 0                      | 7                      | 0                     
01:34:18   |                        | 8                      | 0                     
01:34:19   |                        | 10                     | 0                     
01:34:20   |                        | 11                     | 0                     
01:34:21   |                        | 14                     | 0                     
01:34:22   | 0                      | 13                     | 0                     
01:34:23   |                        | 15                     | 1                     
01:34:24   | 0                      | 16                     | 0                     
01:34:25   | 0                      | 17                     | 0                     
01:34:26   |                        | 17                     | 1                     
01:34:27   |                        | 17                     | 1                     
01:34:28   |                        | 16                     | 2                     
01:34:29   |                        | 16                     | 1                     
01:34:30   |                        | 16                     | 2                     
01:34:31   |                        | 16                     | 1                     
01:34:32   | 0                      | 18                     | 0                     
01:34:33   |                        | 17                     | 2                     
01:34:34   |                        | 16                     | 0                     
01:34:35   |                        | 17                     | 0                     
01:34:36   | 0                      | 16                     | 0                     
01:34:37   |                        | 18                     | 1                     
01:34:38   |                        | 18                     | 1                     
01:34:39   |                        | 19                     | 0                     
01:34:40   |                        | 22                     | 0                     
01:34:41   | 0                      | 22                     | 0                     
01:34:42   |                        | 23                     | 0                     
01:34:43   |                        | 23                     | 0                     
01:34:44   |                        | 23                     | 0                     
01:34:45   |                        | 24                     | 0                     
01:34:46   | 0                      | 25                     |                       
01:34:47   |                        | 26                     | 0                     
01:34:48   | 0                      | 27                     | 0                     
01:34:49   |                        | 29                     | 1                     
01:34:50   |                        | 29                     | 2                     
01:34:51   |                        | 28                     | 2                     
01:34:52   |                        | 29                     | 1                     
01:34:53   |                        | 31                     | 1                     
01:34:54   |                        | 32                     | 0                     
01:34:55   |                        | 33                     | 0                     
01:34:56   | 0                      | 36                     |                       
01:34:57   |                        | 37                     | 0                     
