Timestamp  | Machine 0 (2 ticks/s)  | Machine 1 (4 ticks/s)  | Machine 2 (1 ticks/s) 
-------------------------------------------------------------------------------------------
01:11:23   | 1                      | 2                      | 1                     
01:11:24   | 3                      | 6                      | 2                     
01:11:25   | 5                      | 10                     | 3                     
01:11:26   | 7                      | 14                     | 4                     
01:11:27   | 15                     | 18                     | 14                    
01:11:28   | 17                     | 22                     | 15                    
01:11:29   | 19                     | 25                     | 16                    
01:11:30   | 21                     | 29                     | 17                    
01:11:31   | 23                     | 33                     | 18                    
01:11:32   | 25                     | 37                     | 19                    
01:11:33   | 27                     | 41                     | 20                    
01:11:34   | 29                     | 45                     | 21                    
01:11:35   | 31                     | 49                     | 22                    
01:11:36   | 33                     | 53                     | 23                    
01:11:37   | 35                     | 57                     | 24                    
01:11:38   | 37                     | 61                     | 25                    
01:11:39   | 39                     | 65                     | 26                    
01:11:40   | 41                     | 69                     | 27                    
01:11:41   | 43                     | 73                     | 28                    
01:11:42   | 45                     | 77                     | 29                    
01:11:43   | 47                     | 81                     | 30                    
01:11:44   | 49                     | 85                     | 31                    
01:11:45   | 51                     | 89                     | 32                    
01:11:46   | 53                     | 92                     | 33                    
01:11:47   | 55                     | 96                     | 34                    
01:11:48   | 57                     | 100                    | 35                    
01:11:49   | 59                     | 104                    | 36                    
01:11:50   | 61                     | 108                    | 37                    
01:11:51   | 63                     | 112                    | 111                   
01:11:52   | 65                     | 116                    | 112                   
01:11:53   | 67                     | 120                    | 113                   
01:11:54   | 69                     | 124                    | 114                   
01:11:55   | 71                     | 128                    | 115                   
01:11:56   | 73                     | 132                    | 116                   
01:11:57   | 75                     | 136                    | 117                   
01:11:58   | 77                     | 140                    | 118                   
01:11:59   | 79                     | 144                    | 119                   
01:12:00   | 81                     | 148                    | 120                   
01:12:01   | 83                     | 151                    | 121                   
01:12:02   | 85                     | 155                    | 122                   
01:12:03   | 87                     | 159                    | 123                   
01:12:04   | 89                     | 163                    | 124                   
01:12:05   | 91                     | 167                    | 125                   
01:12:06   | 93                     | 171                    | 126                   
01:12:07   | 94                     | 175                    | 127                   
01:12:08   | 96                     | 179                    | 128                   
01:12:09   | 98                     | 183                    | 129                   
01:12:10   | 100                    | 187                    | 130                   
01:12:11   | 102                    | 191                    | 131                   
01:12:12   | 104                    | 195                    | 132                   
01:12:13   | 133                    | 199                    | 133                   
01:12:14   | 135                    | 203                    | 134                   
01:12:15   | 137                    | 207                    | 135                   
01:12:16   | 139                    | 211                    | 136                   
01:12:17   | 141                    | 215                    | 137                   
01:12:18   | 143                    | 218                    | 138                   
01:12:19   | 145                    | 222                    | 139                   
01:12:20   | 147                    | 226                    | 140                   
01:12:21   | 149                    | 229                    |                       
