Timestamp  | Machine 0 (96 ticks/s)  | Machine 1 (36 ticks/s)  | Machine 2 (39 ticks/s) 
----------------------------------------------------------------------------------------------
11:49:13   | 0                       | 0                       | 0                      
11:49:14   | 0                       | 0                       | 0                      
11:49:15   | 0                       | 0                       | 0                      
11:49:16   | 0                       | 1                       | 0                      
11:49:17   | 0                       | 0                       | 0                      
11:49:18   | 0                       | 0                       | 0                      
11:49:19   | 0                       | 0                       | 0                      
11:49:20   | 0                       | 0                       | 0                      
11:49:21   | 0                       | 0                       | 0                      
11:49:22   | 0                       | 0                       | 2                      
11:49:23   | 0                       | 0                       | 0                      
11:49:24   | 0                       | 0                       | 0                      
11:49:25   | 0                       | 1                       | 0                      
11:49:26   | 0                       | 1                       | 0                      
11:49:27   | 0                       | 0                       | 0                      
11:49:28   | 0                       | 0                       | 0                      
11:49:29   | 0                       | 0                       | 1                      
11:49:30   | 0                       | 0                       | 2                      
11:49:31   | 0                       | 0                       | 0                      
11:49:32   | 0                       | 0                       | 0                      
11:49:33   | 0                       | 0                       | 0                      
11:49:34   | 0                       | 0                       | 0                      
11:49:35   | 0                       | 0                       | 0                      
11:49:36   | 0                       | 0                       | 0                      
11:49:37   | 0                       | 0                       | 0                      
11:49:38   | 0                       | 1                       | 0                      
11:49:39   | 0                       | 0                       | 0                      
11:49:40   | 0                       | 0                       | 0                      
11:49:41   | 0                       | 1                       | 0                      
11:49:42   | 0                       | 0                       | 0                      
11:49:43   | 0                       | 0                       | 0                      
11:49:44   | 0                       | 0                       | 0                      
11:49:45   | 0                       | 0                       | 0                      
11:49:46   | 0                       | 0                       | 0                      
11:49:47   | 0                       | 0                       | 0                      
11:49:48   | 0                       | 0                       | 0                      
11:49:49   | 0                       | 0                       | 0                      
11:49:50   | 0                       | 0                       | 0                      
11:49:51   | 0                       | 0                       | 0                      
11:49:52   | 0                       | 0                       | 0                      
11:49:53   | 0                       | 0                       | 0                      
11:49:54   | 0                       | 0                       | 0                      
11:49:55   | 0                       | 0                       | 0                      
11:49:56   | 0                       | 0                       | 0                      
11:49:57   | 0                       | 0                       | 0                      
11:49:58   | 0                       | 0                       | 0                      
11:49:59   | 0                       | 0                       | 0                      
11:50:00   | 0                       | 0                       | 0                      
11:50:01   | 0                       | 0                       | 0                      
11:50:02   | 0                       | 1                       | 0                      
11:50:03   | 0                       | 0                       | 1                      
11:50:04   | 0                       | 4                       | 0                      
11:50:05   | 0                       | 0                       | 0                      
11:50:06   | 0                       | 0                       | 0                      
11:50:07   | 0                       | 1                       | 0                      
11:50:08   | 0                       | 0                       | 0                      
11:50:09   | 0                       | 0                       | 0                      
11:50:10   | 0                       | 0                       | 0                      
11:50:11   | 0                       | 1                       | 0                      
