Timestamp  | Machine 0 (1 ticks/s)  | Machine 1 (2 ticks/s)  | Machine 2 (2 ticks/s) 
-------------------------------------------------------------------------------------------
00:44:59   | 1                      | 1                      | 1                     
00:45:00   | 2                      | 3                      | 3                     
00:45:01   | 3                      | 5                      | 5                     
00:45:02   | 5                      | 7                      | 7                     
00:45:03   | 8                      | 9                      | 9                     
00:45:04   | 9                      | 11                     | 11                    
00:45:05   | 10                     | 13                     | 13                    
00:45:06   | 11                     | 15                     | 15                    
00:45:07   | 15                     | 17                     | 17                    
00:45:08   | 16                     | 19                     | 19                    
00:45:09   | 20                     | 21                     | 21                    
00:45:10   | 21                     | 23                     | 23                    
00:45:11   | 22                     | 25                     | 25                    
00:45:12   | 23                     | 27                     | 27                    
00:45:13   | 24                     | 29                     | 29                    
00:45:14   | 25                     | 31                     | 31                    
00:45:15   | 26                     | 33                     | 33                    
00:45:16   | 27                     | 35                     | 35                    
00:45:17   | 28                     | 37                     | 37                    
00:45:18   | 29                     | 39                     | 39                    
00:45:19   | 39                     | 41                     | 41                    
00:45:20   | 41                     | 43                     | 43                    
00:45:21   | 42                     | 45                     | 45                    
00:45:22   | 43                     | 47                     | 47                    
00:45:23   | 44                     | 49                     | 49                    
00:45:24   | 45                     | 51                     | 51                    
00:45:25   | 46                     | 53                     | 53                    
00:45:26   | 47                     | 55                     | 55                    
00:45:27   | 48                     | 57                     | 57                    
00:45:28   | 57                     | 59                     | 59                    
00:45:29   | 58                     | 61                     | 61                    
00:45:30   | 62                     | 63                     | 63                    
00:45:31   | 63                     | 65                     | 65                    
00:45:32   | 64                     | 67                     | 67                    
00:45:33   | 65                     | 69                     | 69                    
00:45:34   | 66                     | 70                     | 71                    
00:45:35   | 72                     | 72                     | 73                    
00:45:36   | 73                     | 74                     | 74                    
00:45:37   | 75                     | 76                     | 76                    
00:45:38   | 76                     | 78                     | 78                    
00:45:39   | 77                     | 80                     | 80                    
00:45:40   | 78                     | 82                     | 82                    
00:45:41   | 81                     | 84                     | 84                    
00:45:42   | 82                     | 86                     | 86                    
00:45:43   | 87                     | 88                     | 88                    
00:45:44   | 88                     | 90                     | 90                    
00:45:45   | 89                     | 92                     | 92                    
00:45:46   | 91                     | 94                     | 94                    
00:45:47   | 92                     | 96                     | 96                    
00:45:48   | 98                     | 98                     | 98                    
00:45:49   | 99                     | 100                    | 100                   
00:45:50   | 100                    | 102                    | 102                   
00:45:51   | 103                    | 104                    | 104                   
00:45:52   | 104                    | 106                    | 106                   
00:45:53   | 106                    | 108                    | 108                   
00:45:54   | 107                    | 110                    | 110                   
00:45:55   | 108                    | 112                    | 112                   
00:45:56   | 109                    | 114                    | 114                   
00:45:57   |                        | 116                    | 116                   
