Timestamp  | Machine 0 (13 ticks/s)  | Machine 1 (39 ticks/s)  | Machine 2 (55 ticks/s) 
----------------------------------------------------------------------------------------------
14:32:11   | 0                       | 0                       |                        
14:32:12   | 4                       | 0                       | 0                      
14:32:13   | 12                      | 0                       | 0                      
14:32:14   | 8                       | 0                       | 0                      
14:32:15   | 8                       | 0                       | 0                      
14:32:16   | 4                       | 0                       | 0                      
14:32:17   | 2                       | 0                       | 0                      
14:32:18   | 0                       | 0                       | 0                      
14:32:19   | 3                       | 0                       | 0                      
14:32:20   | 5                       | 0                       | 0                      
14:32:21   | 7                       | 0                       | 0                      
14:32:22   | 7                       | 0                       | 0                      
14:32:23   | 2                       | 0                       | 0                      
14:32:24   | 9                       | 0                       | 0                      
14:32:25   | 12                      | 0                       | 0                      
14:32:26   | 13                      | 0                       | 0                      
14:32:27   | 8                       | 0                       | 0                      
14:32:28   | 5                       | 0                       | 0                      
14:32:29   | 3                       | 0                       | 0                      
14:32:30   | 2                       | 0                       | 0                      
14:32:31   | 8                       | 0                       | 0                      
14:32:32   | 9                       | 0                       | 0                      
14:32:33   | 8                       | 0                       | 0                      
14:32:34   | 9                       | 0                       | 0                      
14:32:35   | 13                      | 0                       | 0                      
14:32:36   | 14                      | 0                       | 0                      
14:32:37   | 14                      | 0                       | 0                      
14:32:38   | 23                      | 0                       | 0                      
14:32:39   | 26                      | 0                       | 0                      
14:32:40   | 26                      | 0                       | 0                      
14:32:41   | 30                      | 0                       | 0                      
14:32:42   | 35                      | 0                       | 0                      
14:32:43   | 32                      | 0                       | 0                      
14:32:44   | 36                      | 0                       | 0                      
14:32:45   | 38                      | 0                       | 0                      
14:32:46   | 38                      | 0                       | 0                      
14:32:47   | 37                      | 0                       | 0                      
14:32:48   | 33                      | 0                       | 0                      
14:32:49   | 31                      | 0                       | 0                      
14:32:50   | 32                      | 0                       | 0                      
14:32:51   | 36                      | 0                       | 0                      
14:32:52   | 40                      | 0                       | 0                      
14:32:53   | 40                      | 0                       | 0                      
14:32:54   | 42                      | 0                       | 0                      
14:32:55   | 44                      | 0                       | 0                      
14:32:56   | 45                      | 0                       | 0                      
14:32:57   | 46                      | 0                       | 0                      
14:32:58   | 46                      | 0                       | 0                      
14:32:59   | 46                      | 0                       | 0                      
14:33:00   | 40                      | 0                       | 0                      
14:33:01   | 45                      | 0                       | 0                      
14:33:02   | 47                      | 0                       | 0                      
14:33:03   | 48                      | 0                       | 0                      
14:33:04   | 47                      | 0                       | 0                      
14:33:05   | 55                      | 0                       | 0                      
14:33:06   | 56                      | 0                       | 0                      
14:33:07   | 59                      | 0                       | 0                      
14:33:08   | 57                      | 0                       | 0                      
14:33:09   | 57                      | 0                       | 0                      
