Timestamp  | Machine 0 (3 ticks/s)  | Machine 1 (2 ticks/s)  | Machine 2 (3 ticks/s) 
-------------------------------------------------------------------------------------------
01:36:26   | 0                      |                        | 1                     
01:36:27   |                        | 0                      | 0                     
01:36:28   | 0                      | 0                      | 0                     
01:36:29   | 0                      | 0                      | 0                     
01:36:30   |                        | 0                      | 0                     
01:36:31   |                        | 0                      | 0                     
01:36:32   | 0                      | 1                      |                       
01:36:33   | 0                      | 2                      | 0                     
01:36:34   |                        | 1                      | 0                     
01:36:35   | 0                      | 0                      | 0                     
01:36:36   | 0                      | 1                      | 0                     
01:36:37   | 0                      | 1                      | 0                     
01:36:38   | 0                      | 1                      | 0                     
01:36:39   |                        | 1                      | 0                     
01:36:40   |                        | 0                      | 0                     
01:36:41   | 0                      | 0                      | 0                     
01:36:42   | 0                      | 1                      | 0                     
01:36:43   | 0                      | 2                      |                       
01:36:44   | 0                      | 1                      | 0                     
01:36:45   |                        | 0                      | 0                     
01:36:46   | 0                      | 0                      |                       
01:36:47   |                        | 1                      | 0                     
01:36:48   | 0                      | 0                      |                       
01:36:49   | 0                      |                        | 0                     
01:36:50   | 0                      | 0                      | 0                     
01:36:51   | 0                      | 0                      | 0                     
01:36:52   | 0                      |                        | 1                     
01:36:53   |                        | 1                      | 0                     
01:36:54   | 0                      | 1                      |                       
01:36:55   | 0                      | 1                      | 0                     
01:36:56   | 0                      | 0                      | 0                     
01:36:57   | 0                      | 0                      | 0                     
01:36:58   | 0                      | 0                      | 0                     
01:36:59   | 0                      | 1                      | 0                     
01:37:00   | 0                      | 0                      |                       
01:37:01   | 0                      | 0                      | 0                     
01:37:02   | 0                      | 2                      |                       
01:37:03   | 0                      | 2                      | 0                     
01:37:04   |                        | 1                      | 0                     
01:37:05   |                        | 2                      | 0                     
01:37:06   | 0                      | 0                      |                       
01:37:07   | 0                      | 1                      | 0                     
01:37:08   | 0                      | 1                      | 0                     
01:37:09   | 0                      | 0                      | 0                     
01:37:10   | 0                      | 0                      | 1                     
01:37:11   |                        | 0                      | 0                     
01:37:12   | 0                      | 0                      | 0                     
01:37:13   |                        | 1                      | 0                     
01:37:14   | 0                      | 0                      |                       
01:37:15   | 0                      | 0                      | 0                     
01:37:16   | 0                      | 1                      | 0                     
01:37:17   |                        | 0                      | 0                     
01:37:18   | 0                      | 1                      | 0                     
01:37:19   | 0                      | 0                      | 0                     
01:37:20   | 0                      |                        | 0                     
01:37:21   | 0                      |                        | 0                     
01:37:22   |                        | 0                      | 0                     
01:37:23   | 0                      | 0                      | 0                     
01:37:24   |                        | 1                      |                       
