Timestamp  | Machine 0 (2 ticks/s)  | Machine 1 (4 ticks/s)  | Machine 2 (6 ticks/s) 
-------------------------------------------------------------------------------------------
01:23:25   | 1                      | 2                      | 3                     
01:23:26   | 3                      | 7                      | 9                     
01:23:27   | 5                      | 14                     | 15                    
01:23:28   | 8                      | 19                     | 20                    
01:23:29   | 14                     | 25                     | 26                    
01:23:30   | 16                     | 32                     | 32                    
01:23:31   | 18                     | 38                     | 38                    
01:23:32   | 20                     | 43                     | 44                    
01:23:33   | 23                     | 50                     | 50                    
01:23:34   | 26                     | 54                     | 56                    
01:23:35   | 28                     | 57                     | 61                    
01:23:36   | 31                     | 66                     | 67                    
01:23:37   | 33                     | 71                     | 73                    
01:23:38   | 38                     | 75                     | 79                    
01:23:39   | 45                     | 83                     | 85                    
01:23:40   | 47                     | 90                     | 91                    
01:23:41   | 49                     | 95                     | 97                    
01:23:42   | 51                     | 102                    | 103                   
01:23:43   | 53                     | 106                    | 108                   
01:23:44   | 55                     | 113                    | 114                   
01:23:45   | 59                     | 119                    | 120                   
01:23:46   | 66                     | 124                    | 126                   
01:23:47   | 70                     | 131                    | 132                   
01:23:48   | 73                     | 136                    | 138                   
01:23:49   | 77                     | 140                    | 144                   
01:23:50   | 79                     | 149                    | 149                   
01:23:51   | 82                     | 154                    | 155                   
01:23:52   | 86                     | 159                    | 161                   
01:23:53   | 91                     | 165                    | 167                   
01:23:54   | 94                     | 171                    | 173                   
01:23:55   | 96                     | 176                    | 179                   
01:23:56   | 100                    | 181                    | 185                   
01:23:57   | 103                    | 189                    | 190                   
01:23:58   | 107                    | 194                    | 196                   
01:23:59   | 113                    | 201                    | 202                   
01:24:00   | 115                    | 207                    | 208                   
01:24:01   | 117                    | 213                    | 214                   
01:24:02   | 122                    | 218                    | 220                   
01:24:03   | 124                    | 225                    | 226                   
01:24:04   | 128                    | 229                    | 232                   
01:24:05   | 132                    | 236                    | 237                   
01:24:06   | 134                    | 243                    | 243                   
01:24:07   | 136                    | 249                    | 249                   
01:24:08   | 140                    | 253                    | 255                   
01:24:09   | 143                    | 257                    | 261                   
01:24:10   | 148                    | 263                    | 267                   
01:24:11   | 150                    | 269                    | 273                   
01:24:12   | 152                    | 275                    | 278                   
01:24:13   | 154                    | 279                    | 284                   
01:24:14   | 158                    | 289                    | 290                   
01:24:15   | 164                    | 295                    | 296                   
01:24:16   | 168                    | 301                    | 302                   
01:24:17   | 172                    | 305                    | 308                   
01:24:18   | 177                    | 313                    | 314                   
01:24:19   | 180                    | 318                    | 320                   
01:24:20   | 183                    | 323                    | 325                   
01:24:21   | 187                    | 331                    | 331                   
01:24:22   | 189                    | 335                    | 337                   
01:24:23   | 191                    | 339                    | 341                   
