Timestamp  | Machine 0 (67 ticks/s)  | Machine 1 (64 ticks/s)  | Machine 2 (95 ticks/s) 
----------------------------------------------------------------------------------------------
11:53:57   | 0                       | 0                       | 0                      
11:53:58   | 0                       | 0                       | 0                      
11:53:59   | 0                       | 0                       | 0                      
11:54:00   | 0                       | 0                       | 0                      
11:54:01   | 0                       | 1                       | 0                      
11:54:02   | 0                       | 0                       | 0                      
11:54:03   | 0                       | 0                       | 0                      
11:54:04   | 1                       | 0                       | 0                      
11:54:05   | 0                       | 0                       | 0                      
11:54:06   | 0                       | 0                       | 0                      
11:54:07   | 0                       | 0                       | 0                      
11:54:08   | 1                       | 0                       | 0                      
11:54:09   | 0                       | 0                       | 0                      
11:54:10   | 0                       | 0                       | 0                      
11:54:11   | 0                       | 0                       | 0                      
11:54:12   | 0                       | 0                       | 0                      
11:54:13   | 0                       | 0                       | 0                      
11:54:14   | 0                       | 0                       | 0                      
11:54:15   | 0                       | 0                       | 0                      
11:54:16   | 0                       | 0                       | 0                      
11:54:17   | 0                       | 0                       | 0                      
11:54:18   | 0                       | 0                       | 0                      
11:54:19   | 0                       | 0                       | 0                      
11:54:20   | 0                       | 0                       | 0                      
11:54:21   | 1                       | 0                       | 0                      
11:54:22   | 0                       | 0                       | 0                      
11:54:23   | 0                       | 0                       | 0                      
11:54:24   | 0                       | 0                       | 0                      
11:54:25   | 0                       | 0                       | 0                      
11:54:26   | 0                       | 0                       | 0                      
11:54:27   | 0                       | 0                       | 0                      
11:54:28   | 0                       | 0                       | 0                      
11:54:29   | 0                       | 0                       | 0                      
11:54:30   | 0                       | 0                       | 0                      
11:54:31   | 0                       | 0                       | 0                      
11:54:32   | 0                       | 0                       | 0                      
11:54:33   | 0                       | 0                       | 0                      
11:54:34   | 0                       | 0                       | 0                      
11:54:35   | 0                       | 0                       | 0                      
11:54:36   | 0                       | 0                       | 0                      
11:54:37   | 0                       | 0                       | 0                      
11:54:38   | 0                       | 0                       | 0                      
11:54:39   | 0                       | 0                       | 0                      
11:54:40   | 0                       | 0                       | 0                      
11:54:41   | 0                       | 0                       | 0                      
11:54:42   | 0                       | 0                       | 0                      
11:54:43   | 0                       | 0                       | 0                      
11:54:44   | 0                       | 0                       | 0                      
11:54:45   | 0                       | 0                       | 0                      
11:54:46   | 0                       | 1                       | 0                      
11:54:47   | 0                       | 0                       | 0                      
11:54:48   | 0                       | 0                       | 0                      
11:54:49   | 0                       | 0                       | 0                      
11:54:50   | 0                       | 0                       | 0                      
11:54:51   | 0                       | 0                       | 0                      
11:54:52   | 0                       | 1                       | 0                      
11:54:53   | 0                       | 0                       | 0                      
11:54:54   | 0                       | 0                       | 0                      
11:54:55   | 0                       | 0                       | 0                      
