Timestamp  | Machine 0 (5 ticks/s)  | Machine 1 (6 ticks/s)  | Machine 2 (4 ticks/s) 
-------------------------------------------------------------------------------------------
01:25:54   |                        | 0                      |                       
01:25:55   |                        | 0                      | 0                     
01:25:56   | 1                      | 0                      | 0                     
01:25:57   | 0                      | 0                      | 0                     
01:25:58   | 0                      | 0                      | 0                     
01:25:59   | 0                      |                        | 0                     
01:26:00   | 0                      | 0                      | 0                     
01:26:01   | 0                      | 0                      | 0                     
01:26:02   | 0                      | 0                      | 2                     
01:26:03   | 0                      |                        | 1                     
01:26:04   | 0                      | 0                      | 3                     
01:26:05   | 0                      | 0                      | 3                     
01:26:06   |                        | 0                      | 3                     
01:26:07   | 0                      | 0                      | 4                     
01:26:08   | 0                      | 0                      | 4                     
01:26:09   | 0                      | 0                      | 4                     
01:26:10   | 0                      | 0                      | 0                     
01:26:11   |                        | 0                      | 0                     
01:26:12   | 0                      | 0                      | 0                     
01:26:13   | 0                      | 2                      | 0                     
01:26:14   | 0                      | 0                      | 0                     
01:26:15   | 0                      | 0                      | 0                     
01:26:16   | 1                      | 0                      | 0                     
01:26:17   | 0                      | 0                      | 1                     
01:26:18   | 0                      | 0                      | 0                     
01:26:19   | 0                      | 0                      | 1                     
01:26:20   | 0                      | 0                      | 0                     
01:26:21   | 0                      | 0                      | 0                     
01:26:22   | 1                      | 0                      | 0                     
01:26:23   | 2                      | 0                      | 0                     
01:26:24   | 0                      |                        | 0                     
01:26:25   | 0                      |                        | 2                     
01:26:26   | 1                      |                        | 3                     
01:26:27   | 0                      | 0                      | 2                     
01:26:28   | 0                      | 0                      | 1                     
01:26:29   | 1                      | 0                      | 0                     
01:26:30   | 1                      | 0                      | 0                     
01:26:31   | 1                      | 0                      | 0                     
01:26:32   | 1                      | 0                      |                       
01:26:33   | 0                      |                        | 1                     
01:26:34   |                        | 0                      | 3                     
01:26:35   | 0                      | 0                      | 2                     
01:26:36   | 0                      | 0                      | 2                     
01:26:37   | 0                      | 0                      | 1                     
01:26:38   | 0                      | 0                      | 0                     
01:26:39   | 0                      | 0                      | 0                     
01:26:40   | 0                      | 0                      | 0                     
01:26:41   | 1                      |                        | 1                     
01:26:42   | 0                      |                        | 1                     
01:26:43   | 0                      |                        | 1                     
01:26:44   | 1                      |                        | 1                     
01:26:45   | 0                      | 0                      | 0                     
01:26:46   | 1                      | 0                      | 2                     
01:26:47   | 0                      | 0                      | 2                     
01:26:48   | 1                      | 0                      | 3                     
01:26:49   | 0                      |                        | 1                     
01:26:50   | 1                      | 0                      | 0                     
01:26:51   | 0                      | 0                      | 1                     
01:26:52   | 0                      | 0                      | 2                     
